TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM STATION NAME,TO STATION ID,TO STATION NAME,USER TYPE,GENDER,BIRTH YEAR,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION
25961186,12/31/2019 10:20:42 AM,12/31/2019 10:29:29 AM,5714,526,232,Pine Grove Ave & Waveland Ave,165,Clark St & Grace St,Subscriber,Male,1990,41.949275,-87.646303,POINT (-87.646303 41.949275),41.95078,-87.659172,POINT (-87.659172 41.95078)
25961185,12/31/2019 10:19:38 AM,12/31/2019 10:37:31 AM,1403,1072,638,Clinton St & Jackson Blvd,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1993,41.87811603,-87.639838457,POINT (-87.639838457108 41.878116030105),41.890573,-87.622072,POINT (-87.622072 41.890573)
25961184,12/31/2019 10:19:12 AM,12/31/2019 10:26:48 AM,4272,455,166,Ashland Ave & Wrightwood Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Female,1992,41.92883,-87.668507,POINT (-87.668507 41.92883),41.932418,-87.652705,POINT (-87.652705 41.932418)
25961183,12/31/2019 10:18:52 AM,12/31/2019 10:24:10 AM,5950,318,177,Theater on the Lake,94,Clark St & Armitage Ave,Subscriber,Male,1991,41.926277,-87.630834,POINT (-87.630834 41.926277),41.918306,-87.636282,POINT (-87.636282 41.918306)
25961182,12/31/2019 10:18:32 AM,12/31/2019 10:27:11 AM,3939,519,229,Southport Ave & Roscoe St,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1987,41.943739,-87.66402,POINT (-87.66402 41.943739),41.925905,-87.64926,POINT (-87.64926 41.925905)
25961181,12/31/2019 10:18:14 AM,12/31/2019 10:21:42 AM,2544,207,110,Dearborn St & Erie St,142,McClurg Ct & Erie St,Subscriber,Male,1981,41.893992,-87.629318,POINT (-87.629318 41.893992),41.894503,-87.617854,POINT (-87.617854 41.894503)
25961180,12/31/2019 10:16:56 AM,12/31/2019 10:22:38 AM,620,342,67,Sheffield Ave & Fullerton Ave,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1990,41.925601882,-87.653708042,POINT (-87.6537080423 41.9256018819),41.925858,-87.638973,POINT (-87.638973 41.925858)
25961179,12/31/2019 10:16:37 AM,12/31/2019 10:21:57 AM,1323,320,303,Broadway & Cornelia Ave,300,Broadway & Barry Ave,Subscriber,Female,1985,41.945529,-87.646439,POINT (-87.646439 41.945529),41.937725,-87.644095,POINT (-87.644095 41.937725)
25961178,12/31/2019 10:16:37 AM,12/31/2019 10:22:46 AM,4662,368,25,Michigan Ave & Pearson St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1984,41.89766,-87.62351,POINT (-87.62351 41.89766),41.8925,-87.6207,POINT (-87.6207 41.8925)
25961177,12/31/2019 10:16:21 AM,12/31/2019 10:18:13 AM,5979,111,229,Southport Ave & Roscoe St,227,Southport Ave & Waveland Ave,Subscriber,Male,1992,41.943739,-87.66402,POINT (-87.66402 41.943739),41.94815,-87.66394,POINT (-87.66394 41.94815)
25961174,12/31/2019 10:16:13 AM,12/31/2019 10:18:07 AM,2190,114,53,Wells St & Huron St,110,Dearborn St & Erie St,Subscriber,Male,1987,41.894722,-87.634362,POINT (-87.634362 41.894722),41.893992,-87.629318,POINT (-87.629318 41.893992)
25961176,12/31/2019 10:16:11 AM,12/31/2019 10:18:02 AM,3544,111,53,Wells St & Huron St,110,Dearborn St & Erie St,Subscriber,Male,1992,41.894722,-87.634362,POINT (-87.634362 41.894722),41.893992,-87.629318,POINT (-87.629318 41.893992)
25961175,12/31/2019 10:16:08 AM,12/31/2019 10:27:18 AM,1415,670,140,Dearborn Pkwy & Delaware Pl,81,Daley Center Plaza,Subscriber,Male,1959,41.898969,-87.629912,POINT (-87.629912 41.898969),41.884241,-87.629634,POINT (-87.629634 41.884241)
25961172,12/31/2019 10:15:06 AM,12/31/2019 10:20:09 AM,5873,303,641,Central Park Ave & Bloomingdale Ave,503,Drake Ave & Fullerton Ave,Subscriber,Male,1967,41.914166,-87.716755,POINT (-87.716755 41.914166),41.924398819,-87.715441036,POINT (-87.7154410355 41.924398819)
25961171,12/31/2019 10:14:44 AM,12/31/2019 10:20:32 AM,6462,348,199,Wabash Ave & Grand Ave,176,Clark St & Elm St,Subscriber,Male,1985,41.891466,-87.626761,POINT (-87.626761 41.891466),41.902973,-87.63128,POINT (-87.63128 41.902973)
25961170,12/31/2019 10:14:19 AM,12/31/2019 10:18:06 AM,2562,226,229,Southport Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1986,41.943739,-87.66402,POINT (-87.66402 41.943739),41.94334,-87.67097,POINT (-87.67097 41.94334)
25961167,12/31/2019 10:13:36 AM,12/31/2019 10:18:16 AM,5270,279,107,Desplaines St & Jackson Blvd,36,Franklin St & Jackson Blvd,Subscriber,Female,1976,41.878287,-87.643909,POINT (-87.643909 41.878287),41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559)
25961168,12/31/2019 10:13:23 AM,12/31/2019 10:17:47 AM,5528,264,660,Sheridan Rd & Columbia Ave,454,Broadway & Granville Ave,Subscriber,Male,1979,42.004583,-87.661406,POINT (-87.661406 42.004583),41.994779688,-87.660284535,POINT (-87.6602845349 41.9947796884)
25961166,12/31/2019 10:12:42 AM,12/31/2019 10:22:42 AM,1013,599,288,Larrabee St & Armitage Ave,93,Sheffield Ave & Willow St,Subscriber,Female,1967,41.918084,-87.643749,POINT (-87.643749 41.918084),41.913688,-87.652855,POINT (-87.652855 41.913688)
25961165,12/31/2019 10:12:27 AM,12/31/2019 10:22:43 AM,2162,615,190,Southport Ave & Wrightwood Ave,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Female,1997,41.928773,-87.663913,POINT (-87.663913 41.928773),41.93314,-87.64776,POINT (-87.64776 41.93314)
25961164,12/31/2019 10:11:56 AM,12/31/2019 10:15:52 AM,6274,236,40,LaSalle St & Adams St,41,Federal St & Polk St,Subscriber,Male,1979,41.879344373,-87.631985221,POINT (-87.6319852213 41.87934437346),41.872077633,-87.629543773,POINT (-87.6295437729 41.87207763285)
25961163,12/31/2019 10:11:42 AM,12/31/2019 10:15:19 AM,1410,217,94,Clark St & Armitage Ave,289,Wells St & Concord Ln,Subscriber,Female,1982,41.918306,-87.636282,POINT (-87.636282 41.918306),41.912133,-87.634656,POINT (-87.634656 41.912133)
25961162,12/31/2019 10:10:13 AM,12/31/2019 10:30:21 AM,1865,1208,308,Seeley Ave & Roscoe St,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1991,41.943403,-87.679618,POINT (-87.679618 41.943403),41.96909,-87.674237,POINT (-87.674237 41.96909)
25961161,12/31/2019 10:09:29 AM,12/31/2019 10:16:04 AM,706,395,230,Lincoln Ave & Roscoe St,493,Western Ave & Roscoe St,Subscriber,Male,1990,41.94334,-87.67097,POINT (-87.67097 41.94334),41.943034,-87.687288,POINT (-87.687288 41.943034)
25961160,12/31/2019 10:09:10 AM,12/31/2019 10:12:52 AM,5457,222,111,Sedgwick St & Huron St,672,Franklin St & Illinois St,Subscriber,Male,1992,41.894666,-87.638437,POINT (-87.638437 41.894666),41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252)
25961159,12/31/2019 10:09:01 AM,12/31/2019 10:20:07 AM,3484,666,308,Seeley Ave & Roscoe St,117,Wilton Ave & Belmont Ave,Subscriber,Male,1985,41.943403,-87.679618,POINT (-87.679618 41.943403),41.94018,-87.65304,POINT (-87.65304 41.94018)
25961158,12/31/2019 10:06:51 AM,12/31/2019 10:10:45 AM,4564,233,248,Woodlawn Ave & 55th St,423,University Ave & 57th St,Subscriber,Male,1988,41.795264,-87.596471,POINT (-87.596471 41.795264),41.791478,-87.599861,POINT (-87.599861 41.791478)
25961157,12/31/2019 10:05:59 AM,12/31/2019 10:13:40 AM,597,460,346,Ada St & Washington Blvd,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1994,41.88283,-87.661206,POINT (-87.661206 41.88283),41.891578,-87.648384,POINT (-87.648384 41.891578)
25961156,12/31/2019 10:04:45 AM,12/31/2019 10:14:18 AM,5483,572,125,Rush St & Hubbard St,36,Franklin St & Jackson Blvd,Subscriber,Male,1970,41.890173,-87.626185,POINT (-87.626185 41.890173),41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559)
25961155,12/31/2019 10:03:14 AM,12/31/2019 10:10:23 AM,4091,429,195,Columbus Dr & Randolph St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1989,41.884728,-87.619521,POINT (-87.619521 41.884728),41.87785,-87.62408,POINT (-87.62408 41.87785)
25961154,12/31/2019 10:03:08 AM,12/31/2019 10:06:32 AM,4516,203,624,Dearborn St & Van Buren St,287,Franklin St & Monroe St,Subscriber,Male,1989,41.876268,-87.629155,POINT (-87.629155 41.876268),41.880317,-87.635185,POINT (-87.635185 41.880317)
25961152,12/31/2019 10:02:22 AM,12/31/2019 10:07:11 AM,5995,288,133,Kingsbury St & Kinzie St,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1990,41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258),41.891578,-87.648384,POINT (-87.648384 41.891578)
25961153,12/31/2019 10:02:20 AM,01/02/2020 06:33:31 PM,5092,203471,628,Walsh Park,17,Honore St & Division St,Subscriber,Male,1975,41.91461,-87.667968,POINT (-87.667968 41.91461),41.903119,-87.673935,POINT (-87.673935 41.903119)
25961151,12/31/2019 10:02:01 AM,12/31/2019 10:22:15 AM,2690,1213,673,Lincoln Park Conservatory,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1966,41.923931311,-87.635824531,POINT (-87.635824531317 41.923931311366),41.949275,-87.646303,POINT (-87.646303 41.949275)
25961150,12/31/2019 10:01:33 AM,12/31/2019 10:12:53 AM,5338,679,133,Kingsbury St & Kinzie St,277,Ashland Ave & Grand Ave,Subscriber,Male,1991,41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258),41.891072,-87.666611,POINT (-87.666611 41.891072)
25961149,12/31/2019 10:01:25 AM,12/31/2019 10:04:16 AM,2869,170,183,Damen Ave & Thomas St (Augusta Blvd),128,Damen Ave & Chicago Ave,Subscriber,Male,1975,41.901315,-87.677409,POINT (-87.677409 41.901315),41.895769,-87.67722,POINT (-87.67722 41.895769)
25961148,12/31/2019 10:00:36 AM,12/31/2019 10:05:54 AM,3514,317,13,Wilton Ave & Diversey Pkwy,340,Clark St & Wrightwood Ave,Subscriber,Male,1992,41.932418,-87.652705,POINT (-87.652705 41.932418),41.929546,-87.643118,POINT (-87.643118 41.929546)
25961147,12/31/2019 09:58:23 AM,12/31/2019 10:09:28 AM,3029,664,24,Fairbanks Ct & Grand Ave,18,Wacker Dr & Washington St,Subscriber,Female,1982,41.8925,-87.6207,POINT (-87.6207 41.8925),41.883132,-87.637321,POINT (-87.637321 41.883132)
25961146,12/31/2019 09:57:13 AM,12/31/2019 10:00:13 AM,3478,180,331,Halsted St & Clybourn Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1992,41.909668,-87.648128,POINT (-87.648128 41.909668),41.910522,-87.653106,POINT (-87.653106 41.910522)
25961145,12/31/2019 09:56:34 AM,12/31/2019 10:06:49 AM,1303,615,195,Columbus Dr & Randolph St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1986,41.884728,-87.619521,POINT (-87.619521 41.884728),41.878166,-87.631929,POINT (-87.631929 41.878166)
25961144,12/31/2019 09:56:21 AM,12/31/2019 10:02:15 AM,4662,354,24,Fairbanks Ct & Grand Ave,25,Michigan Ave & Pearson St,Subscriber,Male,1984,41.8925,-87.6207,POINT (-87.6207 41.8925),41.89766,-87.62351,POINT (-87.62351 41.89766)
25961143,12/31/2019 09:56:03 AM,12/31/2019 10:18:03 AM,4522,1320,158,Milwaukee Ave & Wabansia Ave,98,LaSalle St & Washington St,Subscriber,Male,1987,41.912616,-87.681391,POINT (-87.681391 41.912616),41.882664,-87.63253,POINT (-87.63253 41.882664)
25961142,12/31/2019 09:55:23 AM,12/31/2019 10:08:39 AM,5571,796,203,Western Ave & 21st St,129,Blue Island Ave & 18th St,Subscriber,Male,1970,41.854109,-87.685838,POINT (-87.685838 41.854109),41.857556,-87.661535,POINT (-87.661535 41.857556)
25961141,12/31/2019 09:55:19 AM,12/31/2019 10:00:05 AM,5219,285,312,Clarendon Ave & Gordon Ter,304,Broadway & Waveland Ave,Subscriber,Male,1985,41.957879,-87.649519,POINT (-87.649519 41.957879),41.949074,-87.648636,POINT (-87.648636 41.949074)
25961140,12/31/2019 09:54:16 AM,12/31/2019 10:00:53 AM,1612,397,73,Jefferson St & Monroe St,80,Aberdeen St & Monroe St,Subscriber,Male,1971,41.880422,-87.642746,POINT (-87.642746 41.880422),41.880419,-87.655519,POINT (-87.655519 41.880419)
25961139,12/31/2019 09:52:53 AM,12/31/2019 09:56:19 AM,260,206,303,Broadway & Cornelia Ave,296,Broadway & Belmont Ave,Subscriber,Male,1990,41.945529,-87.646439,POINT (-87.646439 41.945529),41.940106,-87.645451,POINT (-87.645451 41.940106)
25961138,12/31/2019 09:52:24 AM,12/31/2019 09:57:41 AM,2118,316,345,Lake Park Ave & 56th St,423,University Ave & 57th St,Subscriber,Male,1993,41.793242,-87.587782,POINT (-87.587782 41.793242),41.791478,-87.599861,POINT (-87.599861 41.791478)
25961137,12/31/2019 09:51:57 AM,12/31/2019 09:58:44 AM,4651,407,273,Michigan Ave & 18th St,321,Wabash Ave & 9th St,Subscriber,Male,1965,41.857813,-87.62455,POINT (-87.62455 41.857813),41.870769,-87.625734,POINT (-87.625734 41.870769)
25961136,12/31/2019 09:51:54 AM,12/31/2019 09:56:29 AM,746,274,621,Aberdeen St & Randolph St,96,Desplaines St & Randolph St,Subscriber,Female,1985,41.884114,-87.654264,POINT (-87.654264 41.884114),41.88461619,-87.644570585,POINT (-87.6445705849 41.88461618962)
25961135,12/31/2019 09:50:52 AM,12/31/2019 10:13:21 AM,1943,1348,39,Wabash Ave & Adams St,359,Larrabee St & Division St,Subscriber,Male,1997,41.879472352,-87.625688606,POINT (-87.6256886059 41.87947235235),41.90348607,-87.643353494,POINT (-87.6433534936 41.90348607004)
25961134,12/31/2019 09:50:10 AM,12/31/2019 09:58:47 AM,5884,516,228,Damen Ave & Melrose Ave,230,Lincoln Ave & Roscoe St,Subscriber,Female,1980,41.9406,-87.6785,POINT (-87.6785 41.9406),41.94334,-87.67097,POINT (-87.67097 41.94334)
25961133,12/31/2019 09:49:51 AM,12/31/2019 09:53:13 AM,285,201,199,Wabash Ave & Grand Ave,672,Franklin St & Illinois St,Subscriber,,1979,41.891466,-87.626761,POINT (-87.626761 41.891466),41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252)
25961132,12/31/2019 09:49:50 AM,12/31/2019 09:58:20 AM,4755,509,186,Ogden Ave & Race Ave,30,Ashland Ave & Augusta Blvd,Subscriber,Male,1988,41.891795,-87.658751,POINT (-87.658751 41.891795),41.899643,-87.6677,POINT (-87.6677 41.899643)
25961131,12/31/2019 09:49:49 AM,12/31/2019 09:54:16 AM,5986,266,199,Wabash Ave & Grand Ave,197,Michigan Ave & Madison St,Subscriber,Male,1984,41.891466,-87.626761,POINT (-87.626761 41.891466),41.882134,-87.625125,POINT (-87.625125 41.882134)
25961130,12/31/2019 09:49:38 AM,12/31/2019 09:51:53 AM,5501,134,328,Ellis Ave & 58th St,426,Ellis Ave & 60th St,Subscriber,Male,1987,41.788746,-87.601334,POINT (-87.601334 41.788746),41.785097146,-87.601072761,POINT (-87.6010727606 41.78509714636)
25961129,12/31/2019 09:48:41 AM,12/31/2019 09:55:31 AM,2177,410,344,Ravenswood Ave & Lawrence Ave,295,Broadway & Argyle St,Subscriber,Female,1985,41.96909,-87.674237,POINT (-87.674237 41.96909),41.973815,-87.65966,POINT (-87.65966 41.973815)
25961127,12/31/2019 09:48:09 AM,12/31/2019 09:55:23 AM,6196,433,20,Sheffield Ave & Kingsbury St,16,Paulina Ave & North Ave,Subscriber,Male,1983,41.910522,-87.653106,POINT (-87.653106 41.910522),41.910337,-87.670072,POINT (-87.670072 41.910337)
25961124,12/31/2019 09:47:01 AM,12/31/2019 09:54:11 AM,3604,429,109,900 W Harrison St,73,Jefferson St & Monroe St,Subscriber,Male,1986,41.874754,-87.649807,POINT (-87.649807 41.874754),41.880422,-87.642746,POINT (-87.642746 41.880422)
25961122,12/31/2019 09:44:36 AM,12/31/2019 09:47:36 AM,6230,180,636,Orleans St & Hubbard St,181,LaSalle St & Illinois St,Subscriber,Male,1974,41.890028,-87.636618,POINT (-87.636618 41.890028),41.890762,-87.631697,POINT (-87.631697 41.890762)
25961118,12/31/2019 09:43:08 AM,12/31/2019 09:49:32 AM,4755,384,29,Noble St & Milwaukee Ave,186,Ogden Ave & Race Ave,Subscriber,Male,1991,41.90068,-87.6626,POINT (-87.6626 41.90068),41.891795,-87.658751,POINT (-87.658751 41.891795)
25961119,12/31/2019 09:43:06 AM,12/31/2019 09:49:44 AM,3913,397,223,Clifton Ave & Armitage Ave,331,Halsted St & Clybourn Ave,Subscriber,Female,1988,41.918216,-87.656936,POINT (-87.656936 41.918216),41.909668,-87.648128,POINT (-87.648128 41.909668)
25961117,12/31/2019 09:42:44 AM,12/31/2019 10:02:30 AM,4021,1185,51,Clark St & Randolph St,137,Morgan Ave & 14th Pl,Subscriber,Male,1966,41.884576228,-87.63188991,POINT (-87.63188991 41.884576228),41.862378,-87.651062,POINT (-87.651062 41.862378)
25961115,12/31/2019 09:41:54 AM,12/31/2019 10:20:31 AM,255,2316,334,Lake Shore Dr & Belmont Ave,90,Millennium Park,Subscriber,Male,1990,41.940775,-87.639192,POINT (-87.639192 41.940775),41.8810317,-87.62408432,POINT (-87.62408432 41.8810317)
25961116,12/31/2019 09:41:53 AM,12/31/2019 09:55:05 AM,6181,791,477,Manor Ave & Leland Ave,490,Troy St & Elston Ave,Subscriber,Male,1994,41.965875,-87.700825,POINT (-87.700825 41.965875),41.945243568,-87.706649901,POINT (-87.7066499009 41.94524356848)
25961114,12/31/2019 09:41:27 AM,12/31/2019 09:46:22 AM,2920,295,347,Ashland Ave & Grace St,229,Southport Ave & Roscoe St,Subscriber,Female,1985,41.950687,-87.6687,POINT (-87.6687 41.950687),41.943739,-87.66402,POINT (-87.66402 41.943739)
25961113,12/31/2019 09:39:40 AM,12/31/2019 09:45:43 AM,5176,363,98,LaSalle St & Washington St,66,Clinton St & Lake St,Subscriber,Male,1963,41.882664,-87.63253,POINT (-87.63253 41.882664),41.885637,-87.641823,POINT (-87.641823 41.885637)
25961112,12/31/2019 09:38:48 AM,12/31/2019 09:44:45 AM,3130,356,138,Clybourn Ave & Division St,331,Halsted St & Clybourn Ave,Subscriber,Female,1958,41.904613,-87.640552,POINT (-87.640552 41.904613),41.909668,-87.648128,POINT (-87.648128 41.909668)
25961111,12/31/2019 09:37:50 AM,12/31/2019 09:43:46 AM,6435,355,110,Dearborn St & Erie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1973,41.893992,-87.629318,POINT (-87.629318 41.893992),41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258)
25961110,12/31/2019 09:37:31 AM,12/31/2019 09:55:34 AM,251,1082,458,Broadway & Thorndale Ave,239,Western Ave & Leland Ave,Subscriber,Male,1992,41.989742511,-87.660140621,POINT (-87.6601406209 41.98974251144),41.96581646,-87.686498165,POINT (-87.686498165131 41.965816460012)
25961109,12/31/2019 09:36:46 AM,12/31/2019 09:45:28 AM,1720,522,321,Wabash Ave & 9th St,43,Michigan Ave & Washington St,Subscriber,Male,1985,41.870769,-87.625734,POINT (-87.625734 41.870769),41.883984065,-87.624683976,POINT (-87.624683976173 41.883984064727)
25961108,12/31/2019 09:35:50 AM,12/31/2019 09:45:34 AM,5544,584,276,California Ave & North Ave,658,Leavitt St & Division St (*),Subscriber,Female,1994,41.91044,-87.6972,POINT (-87.6972 41.91044),41.902997,-87.683825,POINT (-87.683825 41.902997)
25961107,12/31/2019 09:35:32 AM,12/31/2019 09:38:48 AM,4620,196,68,Clinton St & Tilden St,192,Canal St & Adams St,Subscriber,Male,1995,41.875885,-87.640795,POINT (-87.640795 41.875885),41.879255,-87.639904,POINT (-87.639904 41.879255)
25961106,12/31/2019 09:35:05 AM,12/31/2019 09:41:22 AM,4173,376,89,Financial Pl & Ida B Wells Dr,90,Millennium Park,Subscriber,Male,1981,41.875023628,-87.633094043,POINT (-87.63309404254 41.875023628033),41.8810317,-87.62408432,POINT (-87.62408432 41.8810317)
25961105,12/31/2019 09:35:04 AM,12/31/2019 09:45:59 AM,4500,654,14,Morgan St & 18th St,134,Peoria St & Jackson Blvd,Subscriber,Male,1995,41.858086,-87.651073,POINT (-87.651073 41.858086),41.877641596,-87.649617791,POINT (-87.649617791176 41.877641596275)
25961104,12/31/2019 09:34:52 AM,12/31/2019 09:41:22 AM,1119,389,297,Paulina St & Montrose Ave,231,Sheridan Rd & Montrose Ave,Subscriber,Male,1964,41.961507,-87.671387,POINT (-87.671387 41.961507),41.96167,-87.65464,POINT (-87.65464 41.96167)
25961103,12/31/2019 09:34:47 AM,12/31/2019 09:40:37 AM,4516,350,287,Franklin St & Monroe St,624,Dearborn St & Van Buren St,Subscriber,Male,1989,41.880317,-87.635185,POINT (-87.635185 41.880317),41.876268,-87.629155,POINT (-87.629155 41.876268)
25961102,12/31/2019 09:34:46 AM,12/31/2019 09:49:26 AM,6355,880,325,Clark St & Winnemac Ave,238,Wolcott (Ravenswood) Ave & Montrose Ave,Subscriber,Male,1989,41.97334,-87.66778,POINT (-87.66778 41.97334),41.961406,-87.676169,POINT (-87.676169 41.961406)
25961100,12/31/2019 09:32:52 AM,12/31/2019 09:51:45 AM,1581,1133,503,Drake Ave & Fullerton Ave,503,Drake Ave & Fullerton Ave,Subscriber,Male,1965,41.924398819,-87.715441036,POINT (-87.7154410355 41.924398819),41.924398819,-87.715441036,POINT (-87.7154410355 41.924398819)
25961099,12/31/2019 09:32:17 AM,12/31/2019 09:35:44 AM,6434,206,153,Southport Ave & Wellington Ave,115,Sheffield Ave & Wellington Ave,Subscriber,Male,1993,41.935733,-87.663576,POINT (-87.663576 41.935733),41.936266,-87.652662,POINT (-87.652662 41.936266)
25961098,12/31/2019 09:29:43 AM,12/31/2019 09:33:20 AM,2947,217,312,Clarendon Ave & Gordon Ter,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1988,41.957879,-87.649519,POINT (-87.649519 41.957879),41.954245,-87.654406,POINT (-87.654406 41.954245)
25961097,12/31/2019 09:28:52 AM,12/31/2019 09:35:15 AM,824,382,329,Lake Shore Dr & Diversey Pkwy,177,Theater on the Lake,Subscriber,Male,1966,41.932588,-87.636427,POINT (-87.636427 41.932588),41.926277,-87.630834,POINT (-87.630834 41.926277)
25961096,12/31/2019 09:28:35 AM,12/31/2019 09:38:10 AM,5895,574,114,Sheffield Ave & Waveland Ave,319,Greenview Ave & Diversey Pkwy,Subscriber,Male,1983,41.949399,-87.654529,POINT (-87.654529 41.949399),41.932589634,-87.665936351,POINT (-87.665936350822 41.932589634298)
25961095,12/31/2019 09:27:59 AM,12/31/2019 09:31:00 AM,4516,180,68,Clinton St & Tilden St,287,Franklin St & Monroe St,Subscriber,Male,1989,41.875885,-87.640795,POINT (-87.640795 41.875885),41.880317,-87.635185,POINT (-87.635185 41.880317)
25961094,12/31/2019 09:27:04 AM,12/31/2019 09:31:26 AM,1332,262,84,Milwaukee Ave & Grand Ave,66,Clinton St & Lake St,Subscriber,Male,1986,41.891578,-87.648384,POINT (-87.648384 41.891578),41.885637,-87.641823,POINT (-87.641823 41.885637)
25961093,12/31/2019 09:26:31 AM,12/31/2019 09:28:59 AM,1081,148,165,Clark St & Grace St,114,Sheffield Ave & Waveland Ave,Subscriber,Male,1985,41.95078,-87.659172,POINT (-87.659172 41.95078),41.949399,-87.654529,POINT (-87.654529 41.949399)
25961091,12/31/2019 09:26:23 AM,12/31/2019 09:39:40 AM,3110,797,73,Jefferson St & Monroe St,125,Rush St & Hubbard St,Subscriber,Male,1992,41.880422,-87.642746,POINT (-87.642746 41.880422),41.890173,-87.626185,POINT (-87.626185 41.890173)
25961092,12/31/2019 09:26:20 AM,12/31/2019 09:31:43 AM,1987,323,632,Clark St & Newport St,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1994,41.94454,-87.654678,POINT (-87.654678 41.94454),41.932418,-87.652705,POINT (-87.652705 41.932418)
25961089,12/31/2019 09:26:14 AM,12/31/2019 09:31:47 AM,2869,332,213,Leavitt St & North Ave,183,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Male,1994,41.910153,-87.68229,POINT (-87.68229 41.910153),41.901315,-87.677409,POINT (-87.677409 41.901315)
25961090,12/31/2019 09:26:13 AM,12/31/2019 09:36:50 AM,1121,637,289,Wells St & Concord Ln,340,Clark St & Wrightwood Ave,Subscriber,Female,1991,41.912133,-87.634656,POINT (-87.634656 41.912133),41.929546,-87.643118,POINT (-87.643118 41.929546)
25961088,12/31/2019 09:26:03 AM,12/31/2019 09:33:28 AM,5447,445,66,Clinton St & Lake St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1992,41.885637,-87.641823,POINT (-87.641823 41.885637),41.878166,-87.631929,POINT (-87.631929 41.878166)
25961087,12/31/2019 09:26:02 AM,12/31/2019 09:29:16 AM,6262,194,326,Clark St & Leland Ave,293,Broadway & Wilson Ave,Subscriber,Male,1985,41.967096,-87.667429,POINT (-87.667429 41.967096),41.965221,-87.658139,POINT (-87.658139 41.965221)
25961086,12/31/2019 09:24:48 AM,12/31/2019 09:33:16 AM,6049,508,36,Franklin St & Jackson Blvd,194,Wabash Ave & Wacker Pl,Subscriber,Male,1992,41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559),41.886875,-87.62603,POINT (-87.62603 41.886875)
25961085,12/31/2019 09:24:14 AM,12/31/2019 09:32:31 AM,2196,496,169,Canal St & Harrison St,56,Desplaines St & Kinzie St,Subscriber,Male,1994,41.874255,-87.639573,POINT (-87.639573 41.874255),41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036)
25961084,12/31/2019 09:24:06 AM,12/31/2019 09:32:36 AM,5906,510,134,Peoria St & Jackson Blvd,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1963,41.877641596,-87.649617791,POINT (-87.649617791176 41.877641596275),41.891578,-87.648384,POINT (-87.648384 41.891578)
25961083,12/31/2019 09:23:07 AM,12/31/2019 09:39:42 AM,2163,995,112,Green St & Randolph St,342,Wolcott Ave & Polk St,Subscriber,Male,1970,41.883668,-87.64867,POINT (-87.64867 41.883668),41.871262,-87.673688,POINT (-87.673688 41.871262)
25961082,12/31/2019 09:23:00 AM,12/31/2019 09:29:21 AM,2241,380,255,Indiana Ave & Roosevelt Rd,284,Michigan Ave & Jackson Blvd,Subscriber,Female,1990,41.867888,-87.623041,POINT (-87.623041 41.867888),41.87785,-87.62408,POINT (-87.62408 41.87785)
25961080,12/31/2019 09:22:10 AM,12/31/2019 09:28:44 AM,1817,393,28,Larrabee St & Menomonee St,48,Larrabee St & Kingsbury St,Subscriber,Male,1982,41.91468,-87.64332,POINT (-87.64332 41.91468),41.897764,-87.642884,POINT (-87.642884 41.897764)
25961078,12/31/2019 09:21:43 AM,12/31/2019 09:27:29 AM,3316,345,300,Broadway & Barry Ave,115,Sheffield Ave & Wellington Ave,Subscriber,Male,1993,41.937725,-87.644095,POINT (-87.644095 41.937725),41.936266,-87.652662,POINT (-87.652662 41.936266)
